id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
UgwYF98bDX4R9gqBjF54AaABAg,Ryan Keaveny,4 months ago,1545138707257,"I’ll never get another Nissan again. I had a 2007 3.5 SL which went well with over 100,000 miles.  Nissan had so many problems with their CVTs they extended the warranty on them to 100,000 miles and 7 years.  I later bought a 2015 3.5 SL and it had several recalls on it.  The piece of crap power steering made noise all of the time and Nissan said its normal.  It made a clicking noise in the front driver’s side wheel area and the problem was finally found and fixed when an axel was pulled and greased which cost me a couple hundred dollars because Nissan didn’t fix it under warranty when I complained about it several times.  The final problem with my Nissan is when the piece of crap CVT started making a whining noise at low speed.  The car had 40,000 miles on it.  I brought it to Nissan and they said they can’t hear the noise and there are no error codes for the CVT.  Needless to say, I just traded the piece of crap Nissan in for a 2018 Honda Accord 2.0T EXL and love the car.  I wanted a V6 but Honda did the turbo right and it is a faster car than my two Nissan V6s.  My Costco discount was over $5,000 off of MSRP which helped offset my negative equity in the Altima trade in.  Piece of crap Nissan’s do not hold their value.  Gee, I wonder why.  Stay away from Nissan and CVTs.",0,false,0,,,,,,
UgyJae1Vsu3TTSqWRzF4AaABAg,kalel Wilson,4 months ago,1545138707259,Kinda looks like a kia Optima from the side..,0,false,0,,,,,,
UgzRIlSOgrYUlRVvOHh4AaABAg,Rogelio Montana,4 months ago,1545138707262,I have a friend who is a Nissan dealer mechanic and he makes a lot of money changing transmissions and engines on cars with 60k miles still under warranty Nissan is making really bad cars I prefer Honda Accords and Toyota camrys even mazda 6's over nissans big time,0,false,0,,,,,,
Ugw4Kg81WcZ65ah2T654AaABAg,Sergio Diaz,4 months ago,1545138707264,The emergency light sound is distracting during the interior review.,0,false,0,,,,,,
Ugwog-C6CnxIqdrZaCt4AaABAg,Alehuj,4 months ago,1545138707266,love the design of this altima but the cvt suck. the awd option is intresting tho.,0,false,0,,,,,,
UgxcYCPbWABJ3ukosM94AaABAg,Michael Maeng,4 months ago,1545138707268,Nissan. You’re done. Thanks to Renault.,0,false,0,,,,,,
UgyaSOl8JEKVOEn_y9d4AaABAg,Romeo M,4 months ago,1545138707270,All-new Nissan Altima = 😴 Better off with the Camry or Accord.,0,false,0,,,,,,
Ugw9beu_zD_X97eO-yh4AaABAg,brandon wright,4 months ago,1545138707273,Nissan was unreliable before this smh 🤦‍♂️ Nissan oh Nissan how far you’ve fallen almost Mitsubishi-ish.,0,false,0,,,,,,
Ugy5j3GK2_cjxd1E3j94AaABAg,Lionel X,4 months ago,1545138707275,"""The interior is definitely a huge upgrade"", dude it literally looks like some 4yo stole your tablet and glued it on the dash. There are buttons everywhere. The infotainment has a huge screen but they still put indicators everywhere. The whole car gives a cheap vibe. 
And I bet the acceleration is as lousy as usual which makes the dual exhaust look ridiculous. 182hp my ass I put all altimas sentras and maximas to shame with my dumb 2008 yaris and its ridiculous 108hp. (And I also own a Camaro so don't even attempt to accuse me of being jealous)
It's incredibly overpriced for the piece of junk that it is.
The only way I imagine someone believing Nissan is a nice make is that they never drove anything else. For the love of God please test drive Toyotas, Hondas, Kias, give yourself a chance to escape automobile nightmare!",0,false,0,,,,,,
UgziYJoPYK-14cWFPFp4AaABAg,Noel Silva,4 months ago,1545138707277,The top engine it sounds good but must people will get the 2.5L engine for the AWD option. Which is good because it the only one which offer it vs the two other.,0,false,0,,,,,,
UgxYNJQuzRlF1dtb7Tl4AaABAg,Noel Silva,4 months ago,1545138707279,That ok about those back lights you can change them to LED lights yourself.,0,false,0,,,,,,
Ugx_--lYzXtPJp9-M314AaABAg,Fearbleeds,4 months ago,1545138707282,I don't understand the hate for cvt.. We've owned over 5 altimas and not had a problem with the cvt. We sell them for a profit after we buy them. Idk why people don't like them,0,false,0,,,,,,
Ugws3zPaSCJveg7_UFV4AaABAg,Walter Perry,4 months ago,1545138707284,beautiful Altima Nissan 2019.,0,false,0,,,,,,
Ugx32j1OdTQODz7iOYl4AaABAg,Matthew Catlow,4 months ago,1545138707760,The same can be said for the Ford sales figures but look what they're doing,0,false,0,,,,,,
Ugw5hpriuznbfXmoxJZ4AaABAg,unsub,4 months ago,1545138707763,Edition one lol. Marketing knows no bounds. And that plastic wood :0 perfect rental,0,false,0,,,,,,
UgyR6QvX22dNiltlaj14AaABAg,Nicholas Vonrhine,4 months ago,1545138707765,Nissan is Renault.,0,false,0,,,,,,
UgxQfhEmaKLQl4KND814AaABAg,Ryan M,4 months ago,1545138707768,"Nissan CVT's aren't reliable, which is a shame, because everything else on this car seems pretty good.  Coworker of mine had a 2016 Nassan SV and the trans needed replacement at 16k miles.",0,false,0,,,,,,
Ugy4vso1umXNqQfIHRJ4AaABAg,Jhymon Moodie,4 months ago,1545138707770,"14:50 - 15:00

Sofyan is hella salty. Usually he speaks facts but yo, I feel like this comment says a lotttt about his mental space and his outlook on things. Major lack of passion, and idk if im the only one, but you can see it. All in all though, a good video!",0,false,0,,,,,,
Ugz9rv_LmQldZL1Litl4AaABAg,SMOKE DAWG,4 months ago,1545138707772,My Mazda 626 (93) fwd 2.0l manual gets more gas saver and gets out there when you slam the gas pedal.. I rather buy a 95 mustang cobra or a sn95  if I want power. Plus they're cheaper..,0,false,0,,,,,,
UgzfqOU3AKig8IV59DN4AaABAg,LaLa Beauty,4 months ago,1545138707775,I just love cars 😍💙,0,false,0,,,,,,
UgzevhSyvVEQ1VLSJEx4AaABAg,uman43,4 months ago,1545138707777,"Sofyan you honda boy. Infact just answer this why Honda is copying Nissan VC and CVT in their new accords. 2019 Nissan Altima 2.5 S gives 39 mpg as compare to 1.5 accord. So Nissan still a better option than accord. Accord VC 1.5 engine just doesn't work for long trip highways.",0,false,0,,,,,,
UgybukOoeDyW9OhiKFN4AaABAg,jiang pan,4 months ago,1545138707780,I will say that plastic cup holder panel is very ugly,0,false,0,,,,,,
UgwfYyqML3g4ksyaMEN4AaABAg,veneel dsouza,4 months ago,1545138707782,Hold on.. did u just say you'll take this cvt crap over the Mazda 6 ... Bruh!!!! What's wrong with you,0,false,0,,,,,,
Ugy4-nFShLFn5bPwHUp4AaABAg,LuisManuelHdez,4 months ago,1545138707784,CVT= Continously Very Troublesome!😂,0,false,0,,,,,,
Ugy7TPJJ89F9nHJ5LDx4AaABAg,w7class,4 months ago,1545138707787,Ugly profile for this car...,0,false,0,,,,,,
Ugz9tLghoWMC-3vxtj94AaABAg,люблю блондинок,4 months ago,1545138707789,CVT - GOVNO =(((((,0,false,0,,,,,,
UgxJ5ol_1YZBb3vOaKF4AaABAg,고래밥,4 months ago,1545138707791,"구글은 해당 광고를 더 이상 표시하지 않음"" 해놓고 주구장장 올리네 개새끼들..
구걸에 의해 종료된 광고입니다.
(이 광고 그만 보기)
1.여러 번 표시된 광고
2.컨텐츠를 가리는 광고 
3.관심없는 광고
4.부적절한 광고
위 내용은 샘플로 만들어 놓고 앞으로 안올리는 것처럼 사기치는 유튜브 개새끼들 망해라
이썅놈들도 호구로 보네 ....이래놓고 유튜브 레드 광고 하냐 이놈들아
레드 광고하는거 보니 사람들이 광고 때문에 스트레스 받는다는 걸 알고서..레드 만든거잖아
당당하게 하던지 거짓으로 저딴 팬말을 왜 만들어가지고 열받게 만들어 빨갱이새끼들아

예 2.컨텐츠를 가리는 광고"" 체크해도 계속 광고는 나온다. 호로새끼들
사람 스트레스 팍팍 주면서 레드""광고 쩐다 사기꾼새끼들
 ( ͡° ͜ʖ ͡°)
영상을 보고 있는데 중간에 광고영상이 튀어 나오면 스트레스만 받는다.
광고효과 제로 알겠냐 광고주들아...",0,false,0,,,,,,
Ugyo1kjk9KTJoVIspnV4AaABAg,Trey Griffin,4 months ago,1545138707794,Looks like a suburu legacy and a 2015 accord v6 from the side,0,false,0,,,,,,
UgwxT6rL3D_ou84bJU54AaABAg,john stevens,4 months ago,1545138707796,"Never buy another nissan. My Armada in shop, they can't fix a heater box that went at 150km's can't find a replacement...if they could it would be a $5000 fix..but they can't because it's a rare vehicle and rare issue. Nissan head office says not their responsibility andthey will do nothing and a $ 72 000 vehicle is now useless in Canada...nice job nissan",0,false,0,,,,,,
UgyvHvTLEYRBXyIqdxN4AaABAg,Zander Hicks,4 months ago,1545138707798,"Nissan Altima: The Ultimate Hawaiian Car... 

Popular with rental companies on the islands. Odds are would be in one of these brand new sedans when you leave Kahului, Kona, Hilo, Lihue, or Honolulu airports.",0,false,0,,,,,,
UgyMHpy52_F8DmKMkTd4AaABAg,Desmond Harvard,4 months ago,1545138707800,"I won't say I hate this trend, but I hate this trend of manufacturers making 4 cyl turbo engines without making an alternative v6 model... I would appreciate if Manufacturers made both. 4 cylinder turbo engines are only good if you lease them because the engine naturally won't last as long. The engine is more stressed meaning it wears and tears quicker.  a v6 doesn't have to try as hard to cruise at 80mph or speed up to 50mph from a light than a 4 cylinder, meaning less strain over time. In the same comparison a v8 doesn't have to try nearly as hard as a v6. This new fad of 4 cylinder turbo just to please the market and crunch numbers for EPA ratings is a disaster. 4 cyl turbo is no good unless you plan on leasing the car and moving on a few years later. No the money you save on gas is not going to be nearly enough to forego maintenance costs. Not only is the engine more stressed but now you have another component yeah, the TURBO to deal with. This is such a cash-grab against the consumer. Most people don't know that if you drive a car hard and park it. You have to let it idle for a few minutes so the oil can cool down, other-wise you damage the turbo because the oil runs super-hot. Common drivers are unaware of this, and so this turbo fad is just costing them more money due to ignorance in terms of taking care of an engine.",0,false,0,,,,,,
UgxIFDF_UfK6kxMpUpR4AaABAg,Desmond Harvard,4 months ago,1545138707803,"I have a 2008 Altima Coupe 3.5 With Nexen performance tires, intake, full straight pipe after stock headers, and a few other small bolton mods.
NOTE this car is v6, meaning more torque especially down-low.
Now this new altima here... 248 HP with premium gas. I run 225 wide tires and I'm sure this nissan has at least 235 since it's 19 inch if not 245
New Altima = less HP and fatter tires. Why is it spinning? Why??",0,false,0,,,,,,
UgwmP4MdZPJuTRJdLM94AaABAg,Cornelius Delamar,4 months ago,1545138707805,That transmission is a no for me,0,false,0,,,,,,
UgzxNiD8sKVTVrdy2pF4AaABAg,MilitantDOAR,4 months ago,1545138708258,not interested.,0,false,0,,,,,,
Ugy_xVTWWLEP769x69N4AaABAg,J Rico,4 months ago,1545138708262,Bet you anything the transmission still self destructs in 50k miles smh,0,false,0,,,,,,
UgyYrpQ7NeqvqJuDmpZ4AaABAg,Scott K. Andrews,4 months ago,1545138708264,"It sounds terrible, and I think Nissan is making a BIG mistake with their all CVT lineup.  Their problems with this transmission are widely known to those of us who read enthusiast magazines or watch the related videos.  I know that they are doing it for fuel economy purposes, but in my opinion, they should add extra gears instead to a well built transmission.  The fact that it's a CVT, not to mention the known reliability issues with this transmission, would cause me to purchase another brand.  Also, as you may know, Nissan achieves the Variable Compression part by changing a pin's location on the connecting rod.  I just wonder if this will cause problems after 100k miles (or less).  I'm sure that Nissan tested it, but that is a lot of movement within the engine -- and how tough can that pin and its associated mechanism be?  I think Honda, Toyota, and the American manufacturers have a better solution.  Nissan needs to watch itts reputation with itts CVT transmissions or their sales may really be affected.",0,false,0,,,,,,
Ugwfwu2uI8mOYcQk06V4AaABAg,onyl roque,4 months ago,1545138708290,Que ruidoso al acelerar,0,false,0,,,,,,
UgzWZL9TKC5smOIkCcp4AaABAg,Brian Waller,4 months ago,1545138708291,"Nope. Hate the tablet ""taped to the dashboard "" look. Hideous and deal breaker.",0,false,0,,,,,,
UgwzgAwDc61FTirR7DV4AaABAg,Camaro SsFanboy,4 months ago,1545138708293,Get rid of the homosexual backround music and replace it with rings of Saturn,0,false,0,,,,,,
UgxrmfapMjD1haVCdDV4AaABAg,Donyce19,4 months ago,1545138708294,The beat in the beginning... dope,0,false,0,,,,,,
UgzYfhRLtmAlNOTHmWx4AaABAg,Андрей Б,4 months ago,1545138708296,Пизжи камри смотрится,0,false,0,,,,,,
UgxL-_xmSmZgsEv96op4AaABAg,Alex MacLean,4 months ago,1545138708297,It doesn't look to me like Honda or Toyota have a single thing to worry about.,0,false,0,,,,,,
UgzZkuHrgvuoKxLZMtV4AaABAg,Kylie Bryant,4 months ago,1545138708299,Don’t see a point in wanting wireless charging pads when Apple car play requires your phone to be plugged in anyways for it to work 🤷🏻‍♀️,18,true,9,,,,,,
,,,,,,,,UgzZkuHrgvuoKxLZMtV4AaABAg.8oLfUh0b6Mz8pE7fWH1vfR,One Two,3 months ago,1547817108616,Apple sucks.,2
,,,,,,,,UgzZkuHrgvuoKxLZMtV4AaABAg.8oLfUh0b6Mz8pPtX-qT2C5,Thad lindor,3 months ago,1547817108617,Samsung 😂😂,2
,,,,,,,,UgzZkuHrgvuoKxLZMtV4AaABAg.8oLfUh0b6Mz8pwnrJC8y14,Ford F-1504by4,3 months ago,1547817108618,Kylie Bryant you do realize that apple does have wireless charging right ?,1
,,,,,,,,UgzZkuHrgvuoKxLZMtV4AaABAg.8oLfUh0b6Mz8pwo9zUsfo2,Kylie Bryant,3 months ago,1547817108619,"Ford F-1504by4 yes I have an iPhone. But in order to use car play, your phone has to be plugged into the designated USB port for it to work. Thus, charging your phone and not really needing wireless charging. Unless you don’t wanna use car play. That’s all.",2
,,,,,,,,UgzZkuHrgvuoKxLZMtV4AaABAg.8oLfUh0b6Mz8r1vBLj7o_l,Mariah N,2 months ago,1550495508620,Kylie Bryant My Apple car play works Via Bluetooth 🤷🏼‍♀️ Never have to plug it in.,0
,,,,,,,,UgzZkuHrgvuoKxLZMtV4AaABAg.8oLfUh0b6Mz8rfOk-VQujC,iShyGuyyy,1 month ago,1552914708622,"One Two too all these people who say, “Samsung”, I really hope they know it comes with Android Auto too... I work for Nissan and these cars are very high tech. They’re not back in the 2010 age. We’re quickly gaining more and more technology everyday.",0
,,,,,,,,UgzZkuHrgvuoKxLZMtV4AaABAg.8oLfUh0b6Mz8rfPIY0dGH9,Kylie Bryant,1 month ago,1552914708623,iShyGuyyy no I agree at least with Android auto it doesn’t have to be plugged in order for it to work,0
,,,,,,,,UgzZkuHrgvuoKxLZMtV4AaABAg.8oLfUh0b6Mz8rfPVBadZyS,iShyGuyyy,1 month ago,1552914708624,Kylie Bryant exactly!,0
,,,,,,,,UgzZkuHrgvuoKxLZMtV4AaABAg.8oLfUh0b6Mz8tK-9fmwpRF,Curlyhairgirl,1 week ago,1554988308625,"@Mariah N what kind of car do you have? Because I'm looking for first cars and the car I'm looking at rn (the 2018 Honda accord) has a wireless charger but like kylie said, it has to be plugged in so I don't want to blow up my phone by charging it by wire and then having it on the wireless charger. Or can it do bluetooth in all cars?",0
Ugy76t9V8mq5kk9BaRd4AaABAg,Nino Titan,4 months ago,1545138708301,Did nissan fix that chain tensioner ?,0,false,0,,,,,,
UgzfjIkMZPBJxHJ06rx4AaABAg,Harambo,4 months ago,1545138708303,"LOL! Nissan is the fucking laziest Japanese automaker, while Mazda seems to be the least. Toyota, Subaru and Honda fall in the middle.",0,false,0,,,,,,
Ugx-920fjroy2FV_H2l4AaABAg,XXDJOZXX,4 months ago,1545138708304,"HATE CVT, had one bad taste",0,false,0,,,,,,
UgzJMeCqyYWzIG9tirx4AaABAg,Alex's Customs,4 months ago,1545138708306,"Nissan did a great job with the front grill, implanting the trend of big grills, with out being TOO BIG cough cough Lexus cough Toyota cough
And also implementing the v-motion style in the grill well without be too strange",0,false,0,,,,,,
UgyNG2qXsRpq1rzESF94AaABAg,TJ Houston,4 months ago,1545138708307,I wish automakers would listen when we say stop downsizing the engines.,3,false,0,,,,,,
UgxpL3K8IMKKuqzCZj14AaABAg,postersm 71,4 months ago,1545138708308,"10:32 if you look at the passenger seat, you can already see the wear indent in the seat bottom and seat back. This is not going to hold up for long. This is one thing I hate about leather seats in general but I am surprised to see this on such a brand new car, especially on the passenger seat that gets little use. Also note that  the"" zero gravity""  seats are ok but nothing special in my experience .",0,false,0,,,,,,
UgyEFn6X6yDdTNbauwF4AaABAg,postersm 71,4 months ago,1545138708310,Too bad Nissan is CVT transmission and FCA corp. It will not be reliable over all. The Nissan CVT is the worst CVT in the business and Toyota is the best CVT. I would never buy a Nissan today with them being FCA corp. The horsepower and torque numbers are ok but the Nissan CVT transmission will never be able to handle even those horsepower/torque numbers for any length of time.,0,false,0,,,,,,
UgzhlPrOsbH0LhGTVmR4AaABAg,Talk Siick,4 months ago,1545138708311,Overpriced and ugly,0,false,0,,,,,,
UgwRbWv3Q-ijH3uUd-h4AaABAg,Gear to Ear Car Audio,4 months ago,1545138708313,Soooo NOT an Audi grill?,0,false,0,,,,,,
UgzbtEQD42nqGSc83VB4AaABAg,InChrist87,4 months ago,1545138708314,CVT kills that car just like it does with any other car it’s in.,0,false,0,,,,,,
UgzKm8LExMggxz2zENF4AaABAg,XXtheJUMPoffXX,4 months ago,1545138709100,The back is giving me Lexus IS vibes with worse lighting elements,0,false,0,,,,,,
UgzCSVAkKf6QxuX-Pg14AaABAg,Alex 09,4 months ago,1545138709101,Ugly + CVT 👎🏻👎🏻👎🏻 looks so cheap!,0,false,0,,,,,,
Ugya_UGtiDWIjqEbPdZ4AaABAg,KulinBan777,4 months ago,1545138709103,Mazda had a better and higher quality interior in their cars made 5 years ago,0,false,0,,,,,,
UgyktMCwWbT05hRhIqN4AaABAg,DEVLAD,4 months ago,1545138709105,"I agree with the keyfob, got the same one on my 2011 370z",0,false,0,,,,,,
UgwroyvWAhQnn3dxcmB4AaABAg,The brotherhood of the wolf,4 months ago,1545138709106,2005 Nissan Altima SE-R. Best Altima ever.,28,true,1,,,,,,
,,,,,,,,UgwroyvWAhQnn3dxcmB4AaABAg.8oD9gzG2y308oL2xnwVBaH,OMAR6575,4 months ago,1545138709412,I would agreed...but the ignition coil problems that plague that model..smh...,2
UgyvYjnEoaMtB2TeixR4AaABAg,D- Sean,4 months ago,1545138709108,"18 gallon tank 
28 mpg city (504 miles)
39 mpg highway (702 miles)
33.5 mpg combined (603 miles)

Get a fusion hybrid. More miles, less tank size, and less on gas",0,false,0,,,,,,
Ugw2VuT4xirbIJWv-5x4AaABAg,manle lin,4 months ago,1545138709109,Redline Reviews always has the best video.,0,false,0,,,,,,
UgzeqFy1G7y1YtxSG2N4AaABAg,Malik Hall,4 months ago,1545138709111,The Sport Mode Is That Button On The Gear selector,0,false,0,,,,,,
UgyF53WinWD6Km3q55F4AaABAg,daniel lagstrom,4 months ago,1545138709112,Do they make a blacked-out version?  (No chrome),0,false,0,,,,,,
Ugz5ufGwvBBe8Awiobp4AaABAg,Jedi Luke 22,4 months ago,1545138709114,"Nissan transmissions are terrible. Stay away.  Go Honda, Toyota or Subaru. You'll thank me later",0,false,0,,,,,,
UgzUgMebEYxYZhUpuah4AaABAg,Robert Tate,4 months ago,1545138709116,Took about 5 minutes to decide not to waste 24 minutes of my life watching this after reading comments!😃😆😂,0,false,0,,,,,,
UgxgdSjl79Ikd1t600J4AaABAg,Brian Sukhu,4 months ago,1545138709118,Another nasty Nissan,0,false,0,,,,,,
Ugx3q6AuvQmNfE_CjWZ4AaABAg,Abdulsalam Alreshidi,4 months ago,1545138709119,I believe the previous 2017 looked much better sporty car than this 2019 rental car look generation,0,true,1,,,,,,
,,,,,,,,Ugx3q6AuvQmNfE_CjWZ4AaABAg.8o6iwjIJaAu8tgpWwOmywY,Cedric Miller,4 days ago,1555247509345,Yea the previous generation looks a little sportier and had better looking LED headlights and bigger paddle shifters,0
UgzWjRWTA1ZEY4Bu88Z4AaABAg,_ HAMA _,4 months ago,1545138709121,That is one hell of a nice designe,0,false,0,,,,,,
Ugy3qpDYiJ8TJ0p6_k14AaABAg,Ivan Trudeau,4 months ago,1545138709123,That is a UGLY car.,0,false,0,,,,,,
UgxIcwwE0U9eZV3U4iF4AaABAg,Niko,4 months ago,1545138709124,"i left after i heard the door shut. Thats all i need to know about a car. Thanks again for a great door shutting review man, this is why you're the best reviewer out there.",0,false,0,,,,,,
UgwGnzlHIFNEcLcQuGp4AaABAg,no name,4 months ago,1545138709126,Cvt transmission is great.,0,false,0,,,,,,
UgzHKsATsRLgSRBhSZF4AaABAg,Irving Romero,4 months ago,1545138709127,To bad they have a cvt transmission 🤷‍♂️,0,false,0,,,,,,
UgxiQxvtTcfLb1md8PN4AaABAg,Cali Kev,4 months ago,1545138709129,"After my first Nissan I’ll never buy one again, cvt went out at 49k and Nissan didn’t want to warranty it",0,false,0,,,,,,
UgzQgm9h2hcCXHIvTUJ4AaABAg,Turtle Sage,4 months ago,1545138709130,"Lame design as always, nothing scream that I should buy one.  Look ok",0,false,0,,,,,,
UgzkmfIm-sLMxEoSgNd4AaABAg,Random guy A,4 months ago,1545138709829,2.0T+AWD=probably more will be sold,0,false,0,,,,,,
UgzW2f14HBSouMJl1Ad4AaABAg,positively_broad_st,4 months ago,1545138709830,Automakers need to figure out how to accentuate with chrome or quit using it. I always get distracted by its overuse...,0,false,0,,,,,,
UgxZ1f48Zzl1WFbJ9sh4AaABAg,Judge Dredd,4 months ago,1545138709832,"the car is smaller inside ,   when looking  at 180 inches  the human eye wont notice  1 to 2 inches   again its smaller inside than the 2013 model",0,false,0,,,,,,
Ugzls8E833W7IbGqwd14AaABAg,faceclutch,4 months ago,1545138709833,Nissan CVT transmission is a disaster!!!,0,false,0,,,,,,
UgxULf9y49wWd9wNW4Z4AaABAg,gsteel98,4 months ago,1545138709835,Cars kinda whack tbh the fact they got rid of the v6 for a 4banger with a turbo is depressing. If its platinum they shouldve turbocharged a v6 instead and stop cutting corners,0,false,0,,,,,,
Ugx6dJOVS3N3IOgKg6R4AaABAg,alexander1485,4 months ago,1545138709836,"grille too big, front bumper almost non existent",0,false,0,,,,,,
UgwpvXfzGIZqDBuEkWt4AaABAg,Conscious Robot,4 months ago,1545138709838,"The ""shift mimicking"" sounds ridiculous and nothing like actual shifting.",0,false,0,,,,,,
Ugw0IctkWtS3aWCBMO94AaABAg,That Guy,4 months ago,1545138709839,"Just a matter of time before the valvebodies, abs control module, and the suspension parts, starts failing.. I give it 5k miles",0,false,0,,,,,,
Ugyj5gbc83GeVTopfCR4AaABAg,Howard Johnson,4 months ago,1545138709841,"Well Nissan, it’s about time. Now it’s Toyota’s turn. Honda’s already turbocharging their cars already. Just too bad Nissans are incredibly unreliable. So in the end, no thanks. I’ll take a turbobcharged Accord any day.",0,false,0,,,,,,
Ugzj6YF15wnrvHIVgap4AaABAg,OfficialPixel - CSGO Content,4 months ago,1545138709842,Looks like the Mazda6 had a busy night with the Accord. Nine months later they have a son...with a few missing chromosomes.,1,false,0,,,,,,
UgyX5KHvK_zELRGvJbl4AaABAg,Brian C,4 months ago,1545138709844,"CVT is the best transmission if it's rubbery, smooth, and efficient. Simulated gear is what kills CVT. if you don't like CVT response, you should drive a manual instead. If you cannot drive a manual, you're not qualified to get that kind of fast response.",0,true,1,,,,,,
,,,,,,,,UgyX5KHvK_zELRGvJbl4AaABAg.8nxBUCjj6IP8oMrbF1CnYS,drewski,4 months ago,1545138710118,"CVT's are not the best Transmissions. They are the cheapest to make. Most CVT's are manufactured by one company in Japan called JATCO. 
 
Actually the fastest shifting transmission was created by VW/Audi it's called a DSG Direct Shift Transmission. Faster shifts than a manual.",0
Ugwoe-LnjWlu9OTbsqB4AaABAg,Omar C,4 months ago,1545138709846,“Watch out Camry & accord?” 😂😂😂😂,0,false,0,,,,,,
UgxpFTMTwZMqfCstibt4AaABAg,Evisu smith,4 months ago,1545138709847,Nissan fell off big time. Got lazy and sloppy. Using the same key fob from an 03 infiniti? 🤦🏾‍♂️ plus the interiors are 🗑,0,false,0,,,,,,
UgydZV_B3h3ZlcPKa-Z4AaABAg,Papa Papa,4 months ago,1545138709849,"Enterprise and Hertz, your next rental vehicle is coming!!!",26,true,1,,,,,,
,,,,,,,,UgydZV_B3h3ZlcPKa-Z4AaABAg.8nw1BE2hQ3F8ro562zbE--,chriskoz99,1 month ago,1552914710082,"Rental fleets want dependable,  appealing, abusable machines!",0
Ugyi8KycdeuP-9tIzh54AaABAg,Pain Killer,4 months ago,1545138709851,What's with the sticking infotainment screens? Manufacturers are really picking a discusting trend. Absolutely a horrendous and cheap look.,0,false,0,,,,,,
UgxuP2jrzUmCQeTCoiB4AaABAg,Pacific Diary,4 months ago,1545138709852,Sorry Nissan it looks boring.,0,false,0,,,,,,
UgxTQYV4vT8u9Hvar354AaABAg,SubieSpecial,4 months ago,1545138709854,Had a 2018 Altima rental recently and drove 400 miles in a few days. I don’t like the engine or the transmission but I will agree the seats are amazing for this class. Super comfy car to drive for commutes but you will be disappointed if you’re an enthusiast.,0,false,0,,,,,,
UgyZuTQaywG-EkBnHbZ4AaABAg,DaOldSchoolRapLova96,4 months ago,1545138709855,"Egh very behind the competitors. The Camry and Accord shit on this car. Too many cutting cost. The back doors don't have all of the cosmetic features like in the front and I hate that about cars. Have the same materials flow. The turbo sounds shitty and the car looks relatively boring in the inside. I hate black on black cars in general but smfh this car is just dry. The CVT is barely a deal breaker anymore, the car is just lacking hard.",0,false,0,,,,,,
UgzH_x-Mm0loKRZ3c0F4AaABAg,Caesadea,4 months ago,1545138709857,"This Altima looks a lot more better than the previous Altima, but I do like the previous one it just didn't wow me that much as this one does.",0,false,0,,,,,,
UgxghbvElM7pbbQmQKZ4AaABAg,Eric Borii,4 months ago,1545138709858,"Your crazy lol to say better then tue Camry lmfao 😂 Camry will always be a way better car then mazda, toyota, hyundai or Nissan for sure.",0,false,0,,,,,,
UgypILwdokFQ1Hg60RN4AaABAg,Brandon Yen,4 months ago,1545138710628,I think I would pick this over the Camry,0,true,1,,,,,,
,,,,,,,,UgypILwdokFQ1Hg60RN4AaABAg.8nr1oZZXiWf8sdrkwH3kBp,william lopez,1 month ago,1552914710868,Brandon Yen you crazy bro,0
UgyD2aH5DgIbf6NA11R4AaABAg,Andrae Edwards,4 months ago,1545138710630,Just Heard CVT Nope Imma Stay with My G35,0,false,0,,,,,,
UgyO6oInm63USRAt1894AaABAg,Old Skool Wrestling TV,5 months ago,1542546710632,It looks like a Hyundai Sonata. The only upside is the turbo and AWd,0,false,0,,,,,,
Ugxvy0hzylPHP56QTaN4AaABAg,Captain Morgan,5 months ago,1542546710634,"What a bunch of idiots... First off, if you dont like CVT transmissions then dont buy one. Boom! Problem solved! Second, people who do buy CVT's are people who do not plan on flooring the gas pedal. Or maybe they can't afford nor do they need all the power you'd get from a regular transmission. Yes, CVT's do save more gas at the cost of power but when you live in the city with stop lights all over the place, do you really need all that power??? Like some guy in the comments said, these cars do look sporty but they're NOT a sports car. There are some cars that do come with the regular transmission but it will cost you several 1000's dollars more but hey, that's on you if you're willing to spend that much.  Additionally, I don't know anything about the tier models of the the 2019 Nissan but the 2018 Honda Accord models do have both CVT and the 10 speed transmission.",0,false,0,,,,,,
UgwAa-9DcouQBciEq5l4AaABAg,BarsZy,5 months ago,1542546710635,"Look out Accord and Camry? lol please nissan has never been relevant. Ford guy here, all I have to say is you cant beat honda or toyota. So no,  sorry Nissan.",0,false,0,,,,,,
UgwA2DUHRWE47pXHOm94AaABAg,Shiva Adiyogi,5 months ago,1542546710637,Turbo with the cvt is disgusting,0,false,0,,,,,,
UgxhxPcZt3WJHiNnpu54AaABAg,Wiston Clair June,5 months ago,1542546710638,"Soo many companies are making it easy. No manual transmission with the bigger engine option, except for Honda. 😩",0,false,0,,,,,,
UgxgutYHAEBVhzA4NAV4AaABAg,Diamond Logistics,5 months ago,1542546710640,"No LED's on a Platinum? You can literally buy 2 base model Altima's for what the ""Platinum"" costs. No LED's is a Major fail.",0,false,0,,,,,,
Ugws4vSEhRPuzrZqcPt4AaABAg,spoonman73,5 months ago,1542546710641,I actually think this car looks pretty nice. That's too bad because I will never buy anything without a manual transmission...,0,false,0,,,,,,
